freq,unit,age,sex,geo,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2024,2025,time,values
A,THS_PER,Y18-24,F,PL,,,259.0,243.0,177.0,135.0,96.0,120.0,97.0,91.0,97.0,113.0,,,2021,46.0
A,THS_PER,Y18-24,F,RO,,,,,65.0,60.0,51.0,52.0,53.0,59.0,46.0,35.0,,,2021,28.0
A,THS_PER,Y18-24,F,SK,,,15.0,13.0,15.0,10.0,13.0,18.0,13.0,15.0,15.0,11.0,,,2021,
A,THS_PER,Y18-24,M,AT,,14.0,17.0,17.0,18.0,16.0,18.0,25.0,20.0,16.0,17.0,18.0,,,2021,19.0
A,THS_PER,Y18-24,M,CZ,,,35.0,47.0,39.0,19.0,11.0,22.0,24.0,21.0,28.0,17.0,,,2021,14.0
A,THS_PER,Y18-24,M,HU,,,20.0,49.0,45.0,49.0,47.0,41.0,47.0,60.0,57.0,47.0,,,2021,11.0
A,THS_PER,Y18-24,M,PL,,,268.0,242.0,194.0,131.0,109.0,126.0,111.0,124.0,113.0,109.0,,,2021,53.0
A,THS_PER,Y18-24,M,RO,,,,,73.0,76.0,55.0,60.0,50.0,52.0,53.0,42.0,,,2021,33.0
A,THS_PER,Y18-24,M,SK,,,16.0,14.0,16.0,12.0,13.0,19.0,21.0,19.0,23.0,15.0,,,2021,
A,THS_PER,Y18-24,T,AT,,34.0,37.0,41.0,38.0,34.0,36.0,47.0,43.0,42.0,35.0,43.0,,,2021,38.0
A,THS_PER,Y18-24,T,CZ,,,67.0,67.0,66.0,45.0,33.0,43.0,42.0,45.0,58.0,34.0,,,2021,26.0
A,THS_PER,Y18-24,T,HU,,,51.0,90.0,92.0,103.0,89.0,83.0,98.0,117.0,116.0,101.0,,,2021,31.0
A,THS_PER,Y18-24,T,PL,,,527.0,485.0,371.0,266.0,206.0,246.0,208.0,216.0,210.0,222.0,,,2021,98.0
A,THS_PER,Y18-24,T,RO,,,,,138.0,136.0,105.0,111.0,103.0,111.0,99.0,77.0,,,2021,61.0
A,THS_PER,Y18-24,T,SK,,,31.0,27.0,31.0,22.0,25.0,37.0,33.0,34.0,38.0,26.0,,,2021,
A,THS_PER,Y18-59,F,AT,,200.0,231.0,241.0,259.0,226.0,220.0,238.0,249.0,231.0,219.0,266.0,,,2021,240.0
A,THS_PER,Y18-59,F,CZ,,,324.0,307.0,305.0,267.0,236.0,239.0,238.0,240.0,246.0,244.0,,,2021,161.0
A,THS_PER,Y18-59,F,HU,,,333.0,403.0,376.0,406.0,353.0,356.0,372.0,372.0,384.0,367.0,,,2021,155.0
A,THS_PER,Y18-59,F,PL,,,1880.0,1689.0,1388.0,1126.0,972.0,1054.0,975.0,931.0,942.0,942.0,,,2021,489.0
A,THS_PER,Y18-59,F,RO,,,,,750.0,662.0,639.0,588.0,569.0,591.0,560.0,496.0,,,2021,336.0
A,THS_PER,Y18-59,F,SK,,,147.0,128.0,136.0,110.0,106.0,149.0,138.0,132.0,128.0,104.0,,,2021,
A,THS_PER,Y18-59,M,AT,,147.0,145.0,162.0,164.0,159.0,141.0,170.0,191.0,164.0,166.0,189.0,,,2021,200.0
A,THS_PER,Y18-59,M,CZ,,,223.0,251.0,206.0,172.0,130.0,150.0,163.0,174.0,181.0,172.0,,,2021,122.0
A,THS_PER,Y18-59,M,HU,,,225.0,340.0,310.0,322.0,292.0,298.0,335.0,350.0,368.0,320.0,,,2021,132.0
A,THS_PER,Y18-59,M,PL,,,1730.0,1501.0,1214.0,944.0,788.0,813.0,810.0,810.0,838.0,865.0,,,2021,501.0
A,THS_PER,Y18-59,M,RO,,,,,540.0,470.0,435.0,443.0,395.0,418.0,379.0,376.0,,,2021,238.0
A,THS_PER,Y18-59,M,SK,,,96.0,99.0,93.0,73.0,87.0,128.0,129.0,117.0,116.0,114.0,,,2021,
A,THS_PER,Y18-59,T,AT,,347.0,377.0,404.0,423.0,385.0,361.0,408.0,440.0,395.0,385.0,455.0,,,2021,440.0
A,THS_PER,Y18-59,T,CZ,,,547.0,558.0,511.0,439.0,367.0,389.0,401.0,413.0,427.0,416.0,,,2021,284.0
A,THS_PER,Y18-59,T,HU,,,558.0,743.0,685.0,728.0,644.0,654.0,707.0,722.0,752.0,686.0,,,2021,287.0
A,THS_PER,Y18-59,T,PL,,,3610.0,3190.0,2602.0,2070.0,1760.0,1866.0,1784.0,1741.0,1780.0,1807.0,,,2021,990.0
A,THS_PER,Y18-59,T,RO,,,,,1290.0,1132.0,1074.0,1031.0,964.0,1009.0,939.0,872.0,,,2021,574.0
A,THS_PER,Y18-59,T,SK,,,243.0,226.0,229.0,183.0,193.0,277.0,267.0,249.0,244.0,218.0,,,2021,
A,THS_PER,Y20-24,F,AT,,15.0,16.0,19.0,18.0,16.0,13.0,12.0,14.0,21.0,15.0,20.0,,,2021,11.0
A,THS_PER,Y20-24,F,CZ,,,24.0,15.0,16.0,15.0,13.0,14.0,11.0,10.0,17.0,13.0,,,2021,10.0
A,THS_PER,Y20-24,F,HU,,,20.0,29.0,35.0,36.0,26.0,29.0,36.0,43.0,46.0,39.0,,,2021,14.0
A,THS_PER,Y20-24,F,PL,,,203.0,170.0,123.0,101.0,76.0,96.0,74.0,64.0,70.0,86.0,,,2021,33.0
A,THS_PER,Y20-24,F,RO,,,,,41.0,37.0,32.0,37.0,37.0,41.0,41.0,23.0,,,2021,18.0
A,THS_PER,Y20-24,F,SK,,,10.0,9.0,11.0,8.0,10.0,13.0,9.0,9.0,11.0,8.0,,,2021,
A,THS_PER,Y20-24,M,AT,,11.0,12.0,15.0,11.0,13.0,16.0,18.0,16.0,14.0,13.0,12.0,,,2021,13.0
A,THS_PER,Y20-24,M,CZ,,,22.0,23.0,27.0,13.0,3.0,16.0,14.0,11.0,17.0,10.0,,,2021,9.0
A,THS_PER,Y20-24,M,HU,,,12.0,27.0,24.0,34.0,30.0,25.0,31.0,42.0,41.0,35.0,,,2021,9.0
A,THS_PER,Y20-24,M,PL,,,184.0,165.0,134.0,95.0,83.0,99.0,85.0,91.0,84.0,72.0,,,2021,23.0
A,THS_PER,Y20-24,M,RO,,,,,45.0,50.0,40.0,39.0,37.0,47.0,36.0,30.0,,,2021,21.0
A,THS_PER,Y20-24,M,SK,,,9.0,7.0,11.0,7.0,7.0,11.0,12.0,13.0,15.0,10.0,,,2021,
A,THS_PER,Y20-24,T,AT,,26.0,27.0,34.0,29.0,29.0,29.0,29.0,30.0,35.0,28.0,33.0,,,2021,24.0
A,THS_PER,Y20-24,T,CZ,,,46.0,38.0,42.0,29.0,17.0,30.0,26.0,21.0,34.0,23.0,,,2021,19.0
A,THS_PER,Y20-24,T,HU,,,32.0,56.0,58.0,69.0,56.0,54.0,67.0,85.0,87.0,74.0,,,2021,24.0
A,THS_PER,Y20-24,T,PL,,,388.0,335.0,257.0,196.0,158.0,195.0,158.0,155.0,154.0,157.0,,,2021,56.0
A,THS_PER,Y20-24,T,RO,,,,,86.0,88.0,72.0,76.0,74.0,88.0,77.0,53.0,,,2021,39.0
A,THS_PER,Y20-24,T,SK,,,20.0,16.0,21.0,15.0,17.0,24.0,21.0,23.0,26.0,18.0,,,2021,
A,THS_PER,Y20-29,F,AT,,27.0,38.0,32.0,38.0,30.0,35.0,40.0,37.0,50.0,33.0,41.0,,,2021,37.0
A,THS_PER,Y20-29,F,CZ,,,55.0,45.0,40.0,37.0,33.0,31.0,35.0,34.0,37.0,41.0,,,2021,30.0
A,THS_PER,Y20-29,F,HU,,,37.0,56.0,55.0,67.0,50.0,62.0,69.0,72.0,77.0,72.0,,,2021,36.0
A,THS_PER,Y20-29,F,PL,,,363.0,308.0,196.0,154.0,135.0,173.0,141.0,122.0,141.0,173.0,,,2021,70.0
A,THS_PER,Y20-29,F,RO,,,,,92.0,67.0,59.0,53.0,63.0,71.0,77.0,68.0,,,2021,38.0
A,THS_PER,Y20-29,F,SK,,,20.0,17.0,20.0,14.0,16.0,23.0,18.0,18.0,21.0,21.0,,,2021,
A,THS_PER,Y20-29,M,AT,,31.0,35.0,37.0,30.0,28.0,29.0,37.0,45.0,38.0,35.0,36.0,,,2021,37.0
A,THS_PER,Y20-29,M,CZ,,,42.0,49.0,39.0,25.0,15.0,29.0,31.0,36.0,31.0,29.0,,,2021,27.0
A,THS_PER,Y20-29,M,HU,,,26.0,54.0,47.0,57.0,52.0,46.0,59.0,75.0,76.0,65.0,,,2021,22.0
A,THS_PER,Y20-29,M,PL,,,378.0,313.0,250.0,162.0,160.0,166.0,158.0,145.0,163.0,153.0,,,2021,66.0
A,THS_PER,Y20-29,M,RO,,,,,89.0,78.0,60.0,78.0,79.0,95.0,69.0,72.0,,,2021,38.0
A,THS_PER,Y20-29,M,SK,,,17.0,17.0,17.0,14.0,17.0,25.0,23.0,22.0,23.0,23.0,,,2021,
A,THS_PER,Y20-29,T,AT,,58.0,74.0,69.0,68.0,59.0,64.0,77.0,83.0,88.0,68.0,78.0,,,2021,74.0
A,THS_PER,Y20-29,T,CZ,,,98.0,94.0,79.0,62.0,47.0,60.0,66.0,70.0,68.0,71.0,,,2021,56.0
A,THS_PER,Y20-29,T,HU,,,62.0,111.0,102.0,124.0,102.0,108.0,129.0,147.0,153.0,137.0,,,2021,58.0
A,THS_PER,Y20-29,T,PL,,,740.0,621.0,446.0,316.0,295.0,340.0,300.0,267.0,304.0,326.0,,,2021,136.0
A,THS_PER,Y20-29,T,RO,,,,,181.0,145.0,119.0,131.0,141.0,166.0,146.0,140.0,,,2021,76.0
A,THS_PER,Y20-29,T,SK,,,36.0,34.0,36.0,28.0,33.0,48.0,40.0,41.0,44.0,43.0,,,2021,
A,THS_PER,Y25-29,F,AT,,13.0,23.0,13.0,20.0,14.0,22.0,28.0,23.0,29.0,18.0,21.0,,,2021,25.0
A,THS_PER,Y25-29,F,CZ,,,31.0,30.0,25.0,22.0,19.0,17.0,24.0,24.0,19.0,28.0,,,2021,20.0
A,THS_PER,Y25-29,F,HU,,,17.0,27.0,21.0,32.0,24.0,34.0,34.0,30.0,31.0,33.0,,,2021,22.0
A,THS_PER,Y25-29,F,PL,,,159.0,138.0,73.0,53.0,59.0,77.0,68.0,58.0,71.0,87.0,,,2021,37.0
A,THS_PER,Y25-29,F,RO,,,,,51.0,30.0,28.0,16.0,26.0,30.0,35.0,45.0,,,2021,20.0
A,THS_PER,Y25-29,F,SK,,,10.0,8.0,9.0,6.0,6.0,10.0,9.0,9.0,10.0,13.0,,,2021,
A,THS_PER,Y25-29,M,AT,,20.0,24.0,22.0,19.0,15.0,13.0,19.0,30.0,25.0,22.0,24.0,,,2021,24.0
A,THS_PER,Y25-29,M,CZ,,,20.0,25.0,12.0,12.0,11.0,13.0,17.0,25.0,14.0,19.0,,,2021,18.0
A,THS_PER,Y25-29,M,HU,,,14.0,27.0,23.0,24.0,22.0,21.0,28.0,33.0,34.0,30.0,,,2021,13.0
A,THS_PER,Y25-29,M,PL,,,194.0,147.0,116.0,67.0,78.0,67.0,74.0,54.0,79.0,81.0,,,2021,43.0
A,THS_PER,Y25-29,M,RO,,,,,43.0,28.0,20.0,39.0,42.0,48.0,34.0,42.0,,,2021,17.0
A,THS_PER,Y25-29,M,SK,,,7.0,10.0,6.0,6.0,10.0,14.0,11.0,9.0,8.0,12.0,,,2021,
A,THS_PER,Y25-29,T,AT,,33.0,46.0,35.0,39.0,29.0,35.0,47.0,53.0,54.0,40.0,45.0,,,2021,49.0
A,THS_PER,Y25-29,T,CZ,,,51.0,55.0,37.0,34.0,31.0,30.0,40.0,49.0,34.0,47.0,,,2021,38.0
A,THS_PER,Y25-29,T,HU,,,31.0,54.0,44.0,55.0,46.0,54.0,62.0,62.0,66.0,63.0,,,2021,35.0
A,THS_PER,Y25-29,T,PL,,,353.0,285.0,189.0,120.0,137.0,144.0,142.0,112.0,150.0,168.0,,,2021,80.0
A,THS_PER,Y25-29,T,RO,,,,,94.0,57.0,48.0,55.0,68.0,78.0,69.0,87.0,,,2021,37.0
A,THS_PER,Y25-29,T,SK,,,17.0,18.0,15.0,13.0,16.0,24.0,19.0,18.0,18.0,25.0,,,2021,
A,THS_PER,Y25-34,F,AT,,28.0,40.0,33.0,47.0,29.0,39.0,46.0,42.0,47.0,35.0,43.0,,,2021,55.0
A,THS_PER,Y25-34,F,CZ,,,68.0,55.0,58.0,49.0,40.0,38.0,42.0,44.0,40.0,53.0,,,2021,42.0
A,THS_PER,Y25-34,F,HU,,,42.0,61.0,48.0,53.0,48.0,58.0,62.0,59.0,56.0,67.0,,,2021,32.0
A,THS_PER,Y25-34,F,PL,,,263.0,222.0,153.0,104.0,105.0,131.0,117.0,114.0,127.0,141.0,,,2021,67.0
A,THS_PER,Y25-34,F,RO,,,,,100.0,67.0,54.0,40.0,54.0,64.0,65.0,69.0,,,2021,47.0
A,THS_PER,Y25-34,F,SK,,,15.0,15.0,15.0,13.0,11.0,20.0,23.0,20.0,23.0,25.0,,,2021,
A,THS_PER,Y25-34,M,AT,,28.0,34.0,34.0,33.0,27.0,29.0,33.0,41.0,37.0,41.0,43.0,,,2021,52.0
A,THS_PER,Y25-34,M,CZ,,,34.0,43.0,32.0,30.0,25.0,27.0,33.0,41.0,32.0,39.0,,,2021,26.0
A,THS_PER,Y25-34,M,HU,,,30.0,62.0,49.0,48.0,43.0,50.0,55.0,57.0,58.0,56.0,,,2021,22.0
A,THS_PER,Y25-34,M,PL,,,328.0,243.0,192.0,138.0,136.0,130.0,136.0,120.0,172.0,170.0,,,2021,88.0
A,THS_PER,Y25-34,M,RO,,,,,96.0,76.0,51.0,70.0,77.0,86.0,79.0,80.0,,,2021,35.0
A,THS_PER,Y25-34,M,SK,,,15.0,21.0,16.0,12.0,16.0,28.0,27.0,24.0,26.0,26.0,,,2021,
A,THS_PER,Y25-34,T,AT,,56.0,74.0,66.0,80.0,56.0,68.0,79.0,83.0,84.0,75.0,86.0,,,2021,107.0
A,THS_PER,Y25-34,T,CZ,,,101.0,98.0,90.0,80.0,65.0,65.0,75.0,85.0,72.0,91.0,,,2021,68.0
A,THS_PER,Y25-34,T,HU,,,73.0,123.0,97.0,101.0,92.0,108.0,117.0,116.0,114.0,123.0,,,2021,53.0
A,THS_PER,Y25-34,T,PL,,,591.0,465.0,345.0,242.0,240.0,261.0,253.0,234.0,298.0,311.0,,,2021,155.0
A,THS_PER,Y25-34,T,RO,,,,,196.0,144.0,105.0,110.0,132.0,149.0,144.0,149.0,,,2021,82.0
A,THS_PER,Y25-34,T,SK,,,30.0,36.0,31.0,25.0,27.0,49.0,50.0,45.0,49.0,51.0,,,2021,
A,THS_PER,Y25-54,F,AT,,92.0,119.0,126.0,126.0,116.0,109.0,127.0,131.0,136.0,123.0,155.0,,,2021,150.0
A,THS_PER,Y25-54,F,CZ,,,162.0,161.0,162.0,132.0,114.0,123.0,130.0,128.0,124.0,152.0,,,2021,117.0
A,THS_PER,Y25-54,F,HU,,,181.0,231.0,189.0,204.0,187.0,203.0,196.0,195.0,175.0,181.0,,,2021,92.0
A,THS_PER,Y25-54,F,PL,,,1035.0,891.0,689.0,480.0,419.0,446.0,417.0,423.0,468.0,488.0,,,2021,293.0
A,THS_PER,Y25-54,F,RO,,,,,374.0,294.0,280.0,241.0,235.0,255.0,232.0,228.0,,,2021,180.0
A,THS_PER,Y25-54,F,SK,,,64.0,53.0,55.0,45.0,45.0,70.0,70.0,65.0,71.0,63.0,,,2021,
A,THS_PER,Y25-54,M,AT,,101.0,90.0,99.0,92.0,96.0,85.0,99.0,125.0,109.0,109.0,126.0,,,2021,139.0
A,THS_PER,Y25-54,M,CZ,,,142.0,155.0,122.0,114.0,84.0,91.0,102.0,114.0,123.0,119.0,,,2021,91.0
A,THS_PER,Y25-54,M,HU,,,150.0,231.0,196.0,198.0,180.0,185.0,205.0,204.0,213.0,192.0,,,2021,84.0
A,THS_PER,Y25-54,M,PL,,,1086.0,897.0,688.0,548.0,450.0,469.0,473.0,468.0,524.0,570.0,,,2021,351.0
A,THS_PER,Y25-54,M,RO,,,,,312.0,240.0,216.0,217.0,219.0,240.0,218.0,230.0,,,2021,143.0
A,THS_PER,Y25-54,M,SK,,,62.0,65.0,55.0,45.0,59.0,85.0,83.0,77.0,77.0,73.0,,,2021,
A,THS_PER,Y25-54,T,AT,,193.0,209.0,225.0,219.0,213.0,194.0,226.0,256.0,244.0,232.0,281.0,,,2021,289.0
A,THS_PER,Y25-54,T,CZ,,,304.0,316.0,284.0,247.0,198.0,214.0,232.0,242.0,246.0,271.0,,,2021,208.0
A,THS_PER,Y25-54,T,HU,,,331.0,462.0,386.0,402.0,367.0,387.0,401.0,399.0,388.0,374.0,,,2021,176.0
A,THS_PER,Y25-54,T,PL,,,2120.0,1788.0,1377.0,1029.0,869.0,915.0,890.0,891.0,992.0,1058.0,,,2021,645.0
A,THS_PER,Y25-54,T,RO,,,,,686.0,534.0,496.0,458.0,454.0,495.0,450.0,458.0,,,2021,324.0
A,THS_PER,Y25-54,T,SK,,,126.0,118.0,111.0,90.0,104.0,155.0,152.0,141.0,148.0,136.0,,,2021,
A,THS_PER,Y25-59,F,AT,,181.0,211.0,216.0,239.0,208.0,201.0,216.0,226.0,205.0,201.0,241.0,,,2021,221.0
A,THS_PER,Y25-59,F,CZ,,,292.0,286.0,278.0,241.0,215.0,218.0,220.0,216.0,216.0,228.0,,,2021,150.0
A,THS_PER,Y25-59,F,HU,,,302.0,362.0,329.0,352.0,311.0,314.0,322.0,315.0,325.0,312.0,,,2021,136.0
A,THS_PER,Y25-59,F,PL,,,1621.0,1447.0,1211.0,991.0,876.0,934.0,878.0,840.0,844.0,829.0,,,2021,443.0
A,THS_PER,Y25-59,F,RO,,,,,685.0,602.0,589.0,536.0,516.0,532.0,514.0,461.0,,,2021,308.0
A,THS_PER,Y25-59,F,SK,,,132.0,114.0,120.0,100.0,94.0,131.0,125.0,117.0,113.0,93.0,,,2021,
A,THS_PER,Y25-59,M,AT,,133.0,129.0,146.0,146.0,143.0,124.0,145.0,171.0,148.0,150.0,171.0,,,2021,180.0
A,THS_PER,Y25-59,M,CZ,,,187.0,205.0,167.0,153.0,119.0,128.0,139.0,153.0,153.0,155.0,,,2021,108.0
A,THS_PER,Y25-59,M,HU,,,206.0,291.0,265.0,273.0,245.0,257.0,288.0,290.0,312.0,273.0,,,2021,121.0
A,THS_PER,Y25-59,M,PL,,,1462.0,1259.0,1020.0,813.0,679.0,687.0,699.0,686.0,725.0,756.0,,,2021,448.0
A,THS_PER,Y25-59,M,RO,,,,,467.0,394.0,380.0,383.0,345.0,366.0,327.0,333.0,,,2021,205.0
A,THS_PER,Y25-59,M,SK,,,80.0,85.0,77.0,61.0,74.0,109.0,108.0,98.0,94.0,99.0,,,2021,
A,THS_PER,Y25-59,T,AT,,313.0,340.0,362.0,385.0,351.0,324.0,361.0,397.0,353.0,351.0,412.0,,,2021,401.0
A,THS_PER,Y25-59,T,CZ,,,479.0,491.0,445.0,394.0,334.0,346.0,360.0,369.0,369.0,382.0,,,2021,257.0
A,THS_PER,Y25-59,T,HU,,,508.0,653.0,593.0,625.0,555.0,571.0,610.0,605.0,636.0,585.0,,,2021,257.0
A,THS_PER,Y25-59,T,PL,,,3083.0,2705.0,2231.0,1804.0,1554.0,1621.0,1576.0,1525.0,1570.0,1585.0,,,2021,892.0
A,THS_PER,Y25-59,T,RO,,,,,1152.0,996.0,969.0,919.0,861.0,898.0,840.0,794.0,,,2021,513.0
A,THS_PER,Y25-59,T,SK,,,212.0,199.0,198.0,161.0,168.0,240.0,234.0,215.0,207.0,192.0,,,2021,
A,THS_PER,Y35-44,F,AT,,30.0,38.0,42.0,33.0,34.0,21.0,32.0,31.0,31.0,32.0,35.0,,,2021,44.0
A,THS_PER,Y35-44,F,CZ,,,52.0,48.0,57.0,38.0,32.0,41.0,44.0,41.0,50.0,54.0,,,2021,38.0
A,THS_PER,Y35-44,F,HU,,,48.0,59.0,49.0,50.0,51.0,58.0,53.0,56.0,50.0,42.0,,,2021,24.0
A,THS_PER,Y35-44,F,PL,,,222.0,193.0,153.0,100.0,84.0,95.0,106.0,103.0,126.0,119.0,,,2021,117.0
A,THS_PER,Y35-44,F,RO,,,,,85.0,59.0,60.0,52.0,46.0,52.0,64.0,72.0,,,2021,37.0
A,THS_PER,Y35-44,F,SK,,,19.0,14.0,16.0,11.0,12.0,19.0,19.0,17.0,22.0,17.0,,,2021,
A,THS_PER,Y35-44,M,AT,,33.0,24.0,29.0,24.0,25.0,24.0,32.0,31.0,25.0,21.0,22.0,,,2021,40.0
A,THS_PER,Y35-44,M,CZ,,,48.0,47.0,47.0,40.0,27.0,27.0,29.0,25.0,36.0,44.0,,,2021,34.0
A,THS_PER,Y35-44,M,HU,,,47.0,67.0,54.0,64.0,61.0,59.0,61.0,67.0,75.0,55.0,,,2021,18.0
A,THS_PER,Y35-44,M,PL,,,263.0,211.0,147.0,124.0,95.0,112.0,119.0,138.0,162.0,179.0,,,2021,131.0
A,THS_PER,Y35-44,M,RO,,,,,87.0,56.0,56.0,57.0,60.0,69.0,68.0,68.0,,,2021,32.0
A,THS_PER,Y35-44,M,SK,,,24.0,20.0,18.0,14.0,20.0,30.0,26.0,27.0,25.0,24.0,,,2021,
A,THS_PER,Y35-44,T,AT,,63.0,62.0,71.0,57.0,60.0,44.0,64.0,63.0,56.0,53.0,57.0,,,2021,84.0
A,THS_PER,Y35-44,T,CZ,,,100.0,95.0,103.0,79.0,59.0,69.0,73.0,66.0,86.0,98.0,,,2021,72.0
A,THS_PER,Y35-44,T,HU,,,95.0,126.0,103.0,114.0,112.0,117.0,113.0,123.0,125.0,97.0,,,2021,42.0
A,THS_PER,Y35-44,T,PL,,,485.0,404.0,300.0,224.0,179.0,207.0,225.0,242.0,288.0,299.0,,,2021,248.0
A,THS_PER,Y35-44,T,RO,,,,,172.0,115.0,116.0,110.0,106.0,121.0,132.0,141.0,,,2021,69.0
A,THS_PER,Y35-44,T,SK,,,42.0,33.0,34.0,25.0,32.0,49.0,45.0,44.0,47.0,40.0,,,2021,
A,THS_PER,Y45-54,F,AT,,34.0,41.0,51.0,46.0,53.0,48.0,49.0,57.0,57.0,55.0,77.0,,,2021,50.0
A,THS_PER,Y45-54,F,CZ,,,42.0,58.0,47.0,45.0,43.0,44.0,44.0,42.0,34.0,45.0,,,2021,37.0
A,THS_PER,Y45-54,F,HU,,,91.0,111.0,92.0,100.0,88.0,86.0,82.0,79.0,69.0,72.0,,,2021,36.0
A,THS_PER,Y45-54,F,PL,,,550.0,476.0,383.0,276.0,231.0,220.0,195.0,205.0,216.0,228.0,,,2021,109.0
A,THS_PER,Y45-54,F,RO,,,,,189.0,168.0,167.0,148.0,135.0,140.0,103.0,86.0,,,2021,97.0
A,THS_PER,Y45-54,F,SK,,,30.0,25.0,24.0,21.0,22.0,31.0,28.0,27.0,26.0,22.0,,,2021,
A,THS_PER,Y45-54,M,AT,,40.0,33.0,37.0,35.0,44.0,32.0,34.0,53.0,46.0,48.0,62.0,,,2021,47.0
A,THS_PER,Y45-54,M,CZ,,,60.0,65.0,43.0,43.0,31.0,37.0,40.0,48.0,54.0,36.0,,,2021,31.0
A,THS_PER,Y45-54,M,HU,,,73.0,102.0,94.0,86.0,75.0,76.0,89.0,80.0,80.0,82.0,,,2021,45.0
A,THS_PER,Y45-54,M,PL,,,494.0,443.0,350.0,287.0,219.0,227.0,218.0,209.0,190.0,221.0,,,2021,132.0
A,THS_PER,Y45-54,M,RO,,,,,129.0,107.0,109.0,89.0,81.0,86.0,71.0,82.0,,,2021,76.0
A,THS_PER,Y45-54,M,SK,,,23.0,25.0,21.0,19.0,22.0,27.0,29.0,25.0,26.0,24.0,,,2021,
A,THS_PER,Y45-54,T,AT,,74.0,73.0,88.0,82.0,97.0,81.0,83.0,110.0,104.0,103.0,139.0,,,2021,97.0
A,THS_PER,Y45-54,T,CZ,,,102.0,123.0,91.0,88.0,74.0,81.0,84.0,90.0,88.0,82.0,,,2021,68.0
A,THS_PER,Y45-54,T,HU,,,164.0,213.0,186.0,187.0,163.0,162.0,171.0,159.0,149.0,153.0,,,2021,81.0
A,THS_PER,Y45-54,T,PL,,,1045.0,919.0,733.0,563.0,450.0,447.0,413.0,414.0,406.0,449.0,,,2021,241.0
A,THS_PER,Y45-54,T,RO,,,,,318.0,276.0,275.0,238.0,216.0,225.0,174.0,168.0,,,2021,173.0
A,THS_PER,Y45-54,T,SK,,,54.0,49.0,46.0,40.0,44.0,58.0,57.0,52.0,52.0,45.0,,,2021,
A,THS_PER,Y55-59,F,AT,,88.0,92.0,90.0,113.0,91.0,92.0,89.0,95.0,69.0,78.0,86.0,,,2021,72.0
A,THS_PER,Y55-59,F,CZ,,,130.0,125.0,116.0,108.0,100.0,95.0,90.0,88.0,92.0,76.0,,,2021,33.0
A,THS_PER,Y55-59,F,HU,,,121.0,131.0,139.0,148.0,124.0,111.0,126.0,120.0,150.0,131.0,,,2021,44.0
A,THS_PER,Y55-59,F,PL,,,586.0,555.0,522.0,510.0,456.0,488.0,461.0,417.0,376.0,341.0,,,2021,150.0
A,THS_PER,Y55-59,F,RO,,,,,311.0,308.0,308.0,295.0,281.0,277.0,282.0,233.0,,,2021,128.0
A,THS_PER,Y55-59,F,SK,,,68.0,61.0,65.0,55.0,49.0,61.0,56.0,52.0,41.0,30.0,,,2021,
A,THS_PER,Y55-59,M,AT,,32.0,38.0,47.0,54.0,47.0,39.0,46.0,46.0,39.0,40.0,45.0,,,2021,41.0
A,THS_PER,Y55-59,M,CZ,,,45.0,50.0,45.0,39.0,36.0,37.0,37.0,39.0,30.0,36.0,,,2021,17.0
A,THS_PER,Y55-59,M,HU,,,56.0,60.0,68.0,75.0,65.0,72.0,83.0,86.0,98.0,81.0,,,2021,37.0
A,THS_PER,Y55-59,M,PL,,,377.0,362.0,332.0,264.0,229.0,218.0,226.0,218.0,202.0,186.0,,,2021,97.0
A,THS_PER,Y55-59,M,RO,,,,,155.0,154.0,164.0,167.0,126.0,126.0,108.0,104.0,,,2021,62.0
A,THS_PER,Y55-59,M,SK,,,18.0,20.0,22.0,16.0,15.0,24.0,26.0,21.0,17.0,26.0,,,2021,
A,THS_PER,Y55-59,T,AT,,120.0,131.0,137.0,167.0,138.0,131.0,135.0,142.0,109.0,118.0,130.0,,,2021,113.0
A,THS_PER,Y55-59,T,CZ,,,175.0,175.0,161.0,147.0,136.0,132.0,127.0,127.0,122.0,112.0,,,2021,50.0
A,THS_PER,Y55-59,T,HU,,,177.0,191.0,208.0,223.0,189.0,184.0,209.0,206.0,248.0,212.0,,,2021,81.0
A,THS_PER,Y55-59,T,PL,,,963.0,917.0,854.0,775.0,685.0,706.0,686.0,635.0,578.0,526.0,,,2021,247.0
A,THS_PER,Y55-59,T,RO,,,,,466.0,461.0,473.0,462.0,407.0,403.0,390.0,337.0,,,2021,190.0
A,THS_PER,Y55-59,T,SK,,,86.0,81.0,87.0,71.0,64.0,84.0,81.0,73.0,59.0,56.0,,,2021,
A,THS_PER,Y6-11,F,AT,,12.0,10.0,13.0,15.0,15.0,16.0,13.0,21.0,19.0,19.0,22.0,,,2021,15.0
A,THS_PER,Y6-11,F,CZ,,,29.0,22.0,25.0,16.0,14.0,20.0,17.0,17.0,14.0,26.0,,,2021,22.0
A,THS_PER,Y6-11,F,HU,,,26.0,46.0,25.0,31.0,29.0,34.0,39.0,41.0,35.0,39.0,,,2021,15.0
A,THS_PER,Y6-11,F,PL,,,132.0,104.0,85.0,70.0,51.0,42.0,26.0,43.0,48.0,48.0,,,2021,35.0
A,THS_PER,Y6-11,F,RO,,,,,64.0,43.0,42.0,46.0,43.0,43.0,54.0,47.0,,,2021,16.0
