freq,unit,incgrp,age,sex,geo,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2024,2025,time,values
A,PC,B_MD60,Y20-29,T,CZ,,,46.1,45.0,39.2,45.3,52.9,62.6,44.3,43.2,44.6,43.0,47.5,52.5,2016,54.6
A,PC,B_MD60,Y20-29,T,HU,,,47.3,38.8,44.4,49.6,42.1,38.7,44.8,36.3,44.0,37.7,40.4,17.7,2016,29.1
A,PC,B_MD60,Y20-29,T,PL,,,46.7,36.0,34.7,31.5,30.6,27.5,32.9,34.3,33.6,29.2,23.6,18.7,2016,28.8
A,PC,B_MD60,Y20-29,T,RO,,,,,43.8,37.7,33.4,47.6,24.6,43.2,39.9,40.7,26.5,36.7,2016,32.0
A,PC,B_MD60,Y20-29,T,SK,,,54.1,59.8,53.6,20.8,39.7,31.2,34.2,35.3,33.8,29.6,35.8,,2016,36.0
A,PC,B_MD60,Y25-29,F,AT,,45.9,46.8,28.2,54.9,22.1,57.1,52.1,43.2,44.8,57.4,49.6,51.2,,2016,49.3
A,PC,B_MD60,Y25-29,F,CZ,,,49.3,50.0,44.7,59.7,61.6,69.6,43.6,44.5,55.2,39.9,60.1,52.9,2016,44.9
A,PC,B_MD60,Y25-29,F,HU,,,41.6,53.1,49.1,57.5,35.5,37.9,42.5,37.3,38.6,35.3,26.3,28.0,2016,40.4
A,PC,B_MD60,Y25-29,F,PL,,,48.0,38.2,39.3,30.2,31.5,30.5,29.7,33.1,40.2,26.0,34.6,17.3,2016,31.9
A,PC,B_MD60,Y25-29,F,RO,,,,,33.7,27.3,34.1,57.4,23.4,41.2,34.7,37.2,29.3,18.6,2016,24.1
A,PC,B_MD60,Y25-29,F,SK,,,57.8,66.0,63.2,44.6,36.6,23.7,23.9,32.4,40.0,40.2,43.3,,2016,30.9
A,PC,B_MD60,Y25-29,M,AT,,59.0,44.8,41.1,25.6,35.9,74.6,43.9,36.5,45.3,68.5,42.5,54.7,,2016,39.1
A,PC,B_MD60,Y25-29,M,CZ,,,49.0,51.9,44.6,53.2,,76.1,55.9,39.7,43.6,53.1,,,2016,
A,PC,B_MD60,Y25-29,M,HU,,,52.7,36.1,36.7,51.9,45.0,41.0,48.5,39.5,44.8,26.0,21.8,18.4,2016,27.2
A,PC,B_MD60,Y25-29,M,PL,,,43.8,35.8,40.0,33.1,29.4,25.0,28.9,31.3,28.1,27.3,15.3,15.0,2016,27.8
A,PC,B_MD60,Y25-29,M,RO,,,,,44.5,37.9,26.8,48.5,28.1,51.3,38.5,40.5,16.7,28.6,2016,34.3
A,PC,B_MD60,Y25-29,M,SK,,,56.6,70.6,46.4,18.1,40.3,34.4,39.1,24.5,26.3,31.2,52.6,,2016,34.6
A,PC,B_MD60,Y25-29,T,AT,,51.9,45.7,34.9,41.4,28.1,64.4,48.7,39.5,45.0,63.2,46.3,52.9,,2016,44.1
A,PC,B_MD60,Y25-29,T,CZ,,,49.2,50.8,44.7,56.8,68.1,72.0,48.4,42.7,50.7,44.5,60.7,63.4,2016,53.8
A,PC,B_MD60,Y25-29,T,HU,,,46.7,45.0,43.6,55.0,40.0,39.4,45.3,38.3,41.8,30.8,24.2,22.9,2016,35.0
A,PC,B_MD60,Y25-29,T,PL,,,45.8,36.9,39.7,31.7,30.5,27.6,29.3,32.1,34.5,26.6,24.9,16.2,2016,30.0
A,PC,B_MD60,Y25-29,T,RO,,,,,38.3,31.8,30.8,53.1,25.9,46.1,36.8,39.1,22.9,23.5,2016,29.1
A,PC,B_MD60,Y25-29,T,SK,,,57.3,68.4,55.6,32.1,38.4,29.5,32.3,28.1,34.3,35.9,48.3,,2016,32.7
A,PC,B_MD60,Y6-11,F,AT,,25.9,20.6,23.0,25.6,29.1,29.3,22.9,15.2,23.6,24.5,17.8,22.6,,2016,33.9
A,PC,B_MD60,Y6-11,F,CZ,,,33.7,44.7,45.8,49.4,37.1,51.2,47.8,34.4,49.0,37.1,60.1,47.8,2016,50.1
A,PC,B_MD60,Y6-11,F,HU,,,36.0,31.6,30.9,36.6,26.8,29.8,28.6,22.3,29.9,24.2,26.7,24.7,2016,25.9
A,PC,B_MD60,Y6-11,F,PL,,,44.3,29.6,30.2,30.6,26.1,33.7,37.5,29.7,28.3,25.7,17.2,13.1,2016,24.0
A,PC,B_MD60,Y6-11,F,RO,,,,,36.7,36.6,29.9,34.6,20.1,53.1,37.3,26.4,14.2,15.1,2016,29.2
A,PC,B_MD60,Y6-11,F,SK,,,52.0,55.5,47.7,24.1,38.4,38.0,38.7,40.1,36.9,40.3,55.1,,2016,37.5
A,PC,B_MD60,Y6-11,M,AT,,19.3,21.7,12.7,25.2,26.3,20.8,7.7,12.0,29.2,22.0,21.8,37.1,,2016,25.8
A,PC,B_MD60,Y6-11,M,CZ,,,45.4,40.1,28.9,43.2,37.5,52.8,31.4,46.1,65.6,40.1,49.0,56.5,2016,31.7
A,PC,B_MD60,Y6-11,M,HU,,,39.3,35.5,42.7,34.4,23.7,25.3,25.6,21.7,25.0,29.1,26.3,28.4,2016,31.5
A,PC,B_MD60,Y6-11,M,PL,,,43.2,32.1,29.2,28.5,29.2,27.4,36.7,37.2,30.7,29.9,20.2,24.7,2016,20.3
A,PC,B_MD60,Y6-11,M,RO,,,,,44.9,30.9,27.5,32.2,18.5,42.4,39.5,33.7,17.9,7.4,2016,36.1
A,PC,B_MD60,Y6-11,M,SK,,,54.2,46.3,43.1,17.3,19.6,25.3,21.6,32.7,37.9,36.5,32.7,,2016,24.5
A,PC,B_MD60,Y6-11,T,AT,,22.4,21.1,17.8,25.4,27.9,25.3,15.4,13.5,26.5,23.3,19.5,30.7,,2016,29.5
A,PC,B_MD60,Y6-11,T,CZ,,,39.4,42.6,36.5,45.8,37.3,52.0,38.5,40.6,58.9,38.9,55.0,52.6,2016,40.9
A,PC,B_MD60,Y6-11,T,HU,,,37.8,33.6,37.3,35.4,25.1,27.4,27.0,22.0,27.2,26.5,26.5,26.3,2016,28.7
A,PC,B_MD60,Y6-11,T,PL,,,43.8,30.9,29.7,29.5,27.5,30.5,37.1,33.5,29.5,27.9,18.7,18.8,2016,22.1
A,PC,B_MD60,Y6-11,T,RO,,,,,40.9,33.7,28.6,33.5,19.3,47.3,38.5,30.1,16.3,11.1,2016,32.3
A,PC,B_MD60,Y6-11,T,SK,,,53.2,50.0,45.5,20.7,28.8,32.3,30.3,36.6,37.4,38.4,43.3,,2016,30.7
A,PC,B_MD60,Y_GE65,F,AT,,28.2,17.7,23.3,21.3,60.0,54.1,49.1,54.7,32.7,40.3,28.5,35.3,,2016,29.4
A,PC,B_MD60,Y_GE65,F,CZ,,,31.8,38.2,45.2,44.9,42.1,47.1,45.7,51.4,47.0,45.1,37.4,33.5,2016,39.6
A,PC,B_MD60,Y_GE65,F,HU,,,43.2,36.6,44.0,50.8,39.3,41.2,44.5,51.6,45.6,41.5,29.8,17.3,2016,36.3
A,PC,B_MD60,Y_GE65,F,PL,,,37.0,27.0,27.1,27.3,27.0,26.3,33.1,37.3,34.0,30.8,25.8,23.3,2016,28.8
A,PC,B_MD60,Y_GE65,F,RO,,,,,56.8,51.3,43.1,41.7,27.5,43.6,41.2,45.3,9.4,11.2,2016,42.7
A,PC,B_MD60,Y_GE65,F,SK,,,48.7,69.8,53.1,43.7,44.1,31.9,34.9,39.4,33.1,39.1,43.2,,2016,27.9
A,PC,B_MD60,Y_GE65,M,AT,,33.5,11.6,13.1,20.3,49.2,45.0,40.4,42.0,25.1,33.3,26.9,43.1,,2016,22.9
A,PC,B_MD60,Y_GE65,M,CZ,,,,28.5,17.8,43.5,36.5,36.3,35.1,31.9,45.7,49.2,43.9,43.3,2016,37.2
A,PC,B_MD60,Y_GE65,M,HU,,,37.1,34.6,31.9,44.3,37.4,23.6,33.6,44.9,34.1,50.4,22.6,11.3,2016,29.8
A,PC,B_MD60,Y_GE65,M,PL,,,44.3,19.9,15.0,22.2,22.8,23.2,30.4,29.0,16.1,18.1,22.8,18.6,2016,23.3
A,PC,B_MD60,Y_GE65,M,RO,,,,,40.4,42.5,41.8,42.2,18.0,36.5,38.4,39.7,10.1,8.0,2016,38.8
A,PC,B_MD60,Y_GE65,M,SK,,,,69.7,42.9,30.1,41.5,29.6,40.3,32.1,28.8,29.7,24.0,,2016,24.2
A,PC,B_MD60,Y_GE65,T,AT,,29.8,16.0,20.7,21.0,56.6,51.2,46.5,50.6,30.2,37.9,27.9,37.9,,2016,27.3
A,PC,B_MD60,Y_GE65,T,CZ,,,34.2,36.5,40.9,44.7,41.1,45.6,44.4,47.7,46.8,46.2,38.9,35.8,2016,39.2
A,PC,B_MD60,Y_GE65,T,HU,,,41.8,36.1,41.6,49.3,38.9,36.7,41.2,49.5,42.6,44.2,27.7,16.0,2016,34.2
A,PC,B_MD60,Y_GE65,T,PL,,,38.9,25.0,23.9,25.8,25.8,25.5,32.4,35.2,29.3,27.3,24.9,22.0,2016,27.3
A,PC,B_MD60,Y_GE65,T,RO,,,,,51.6,48.6,42.7,41.8,25.2,41.9,40.5,43.9,9.6,10.3,2016,41.7
A,PC,B_MD60,Y_GE65,T,SK,,,55.9,69.8,51.7,41.7,43.6,31.5,36.0,37.3,32.2,36.7,36.8,,2016,26.8
A,PC,B_MD60,Y_LT18,F,AT,,35.2,20.7,23.1,27.0,22.5,30.8,21.2,13.8,26.1,30.4,25.2,22.4,,2016,34.3
A,PC,B_MD60,Y_LT18,F,CZ,,,30.5,34.7,33.5,49.2,37.3,51.6,39.6,38.3,53.0,38.3,53.9,43.1,2016,42.0
A,PC,B_MD60,Y_LT18,F,HU,,,37.6,33.1,34.4,36.3,28.9,28.8,29.9,26.0,27.0,26.2,30.4,21.3,2016,28.4
A,PC,B_MD60,Y_LT18,F,PL,,,44.3,31.8,29.9,29.1,23.1,28.3,31.2,29.3,29.3,26.7,20.9,15.7,2016,26.1
A,PC,B_MD60,Y_LT18,F,RO,,,,,35.3,36.6,29.9,32.9,19.4,40.5,37.5,31.3,15.9,15.2,2016,32.9
A,PC,B_MD60,Y_LT18,F,SK,,,51.4,49.0,45.5,21.7,37.6,33.9,34.5,33.2,33.4,34.6,31.1,,2016,33.9
A,PC,B_MD60,Y_LT18,M,AT,,26.0,20.3,19.7,26.7,17.0,18.1,15.2,14.2,24.6,27.9,26.8,29.1,,2016,29.7
A,PC,B_MD60,Y_LT18,M,CZ,,,33.1,35.9,36.4,43.7,38.9,42.9,32.7,42.7,53.0,41.3,51.8,47.6,2016,38.3
A,PC,B_MD60,Y_LT18,M,HU,,,40.5,39.5,36.4,36.0,30.2,28.2,28.4,26.1,27.5,33.2,28.9,21.1,2016,23.8
A,PC,B_MD60,Y_LT18,M,PL,,,41.5,31.5,29.7,28.5,24.1,27.0,33.0,30.8,28.1,29.0,19.0,21.2,2016,25.4
A,PC,B_MD60,Y_LT18,M,RO,,,,,40.4,33.8,28.8,32.7,21.3,42.9,37.6,33.5,15.1,11.9,2016,34.0
A,PC,B_MD60,Y_LT18,M,SK,,,56.8,50.3,50.4,17.1,27.7,28.3,29.7,30.3,34.7,34.2,27.6,,2016,31.8
A,PC,B_MD60,Y_LT18,T,AT,,30.6,20.5,21.4,26.8,19.7,24.5,18.2,14.0,25.3,29.2,26.0,26.0,,2016,32.0
A,PC,B_MD60,Y_LT18,T,CZ,,,31.8,35.3,35.0,46.2,38.1,47.0,35.8,40.6,53.0,40.0,52.8,45.6,2016,40.0
A,PC,B_MD60,Y_LT18,T,HU,,,39.2,36.4,35.5,36.2,29.6,28.5,29.1,26.1,27.2,29.7,29.6,21.2,2016,26.1
A,PC,B_MD60,Y_LT18,T,PL,,,42.9,31.7,29.8,28.8,23.6,27.6,32.2,30.1,28.7,27.9,20.0,18.4,2016,25.7
A,PC,B_MD60,Y_LT18,T,RO,,,,,38.0,35.2,29.3,32.8,20.3,41.8,37.6,32.5,15.5,13.3,2016,33.5
A,PC,B_MD60,Y_LT18,T,SK,,,54.2,49.7,48.1,19.3,32.6,31.0,32.1,31.6,34.1,34.4,29.3,,2016,32.8
A,PC,B_MD60,Y_LT6,F,AT,,38.6,23.2,32.7,40.1,18.5,37.5,22.8,15.8,36.0,36.6,20.8,31.5,,2016,43.9
A,PC,B_MD60,Y_LT6,F,CZ,,,43.7,39.8,29.7,49.6,31.3,58.3,33.0,42.1,64.2,46.0,70.9,48.6,2016,51.4
A,PC,B_MD60,Y_LT6,F,HU,,,43.7,38.7,41.4,41.9,37.8,33.5,27.7,26.2,22.8,29.6,34.9,15.3,2016,30.8
A,PC,B_MD60,Y_LT6,F,PL,,,43.8,29.5,29.6,28.6,22.2,28.1,32.2,34.0,29.8,25.8,31.5,12.8,2016,27.2
A,PC,B_MD60,Y_LT6,F,RO,,,,,31.2,32.4,25.3,31.5,22.6,28.7,35.8,25.3,20.2,24.6,2016,28.3
A,PC,B_MD60,Y_LT6,F,SK,,,51.4,45.9,44.5,24.1,36.9,27.0,24.1,27.5,32.1,40.3,16.3,,2016,37.9
A,PC,B_MD60,Y_LT6,M,AT,,30.0,24.7,24.2,30.7,19.0,19.4,18.0,24.1,18.8,32.5,29.0,29.6,,2016,32.0
A,PC,B_MD60,Y_LT6,M,CZ,,,25.7,35.3,44.8,44.6,44.0,54.7,40.9,45.5,52.6,35.7,65.2,58.3,2016,41.9
A,PC,B_MD60,Y_LT6,M,HU,,,45.4,44.7,41.2,43.9,34.8,32.6,31.9,31.1,24.5,39.7,29.9,19.8,2016,21.7
A,PC,B_MD60,Y_LT6,M,PL,,,40.3,30.0,30.9,32.0,28.2,32.3,32.5,28.0,27.9,30.2,15.8,15.3,2016,25.8
A,PC,B_MD60,Y_LT6,M,RO,,,,,37.6,32.4,25.0,35.0,25.1,40.8,39.7,30.3,24.2,19.0,2016,33.5
A,PC,B_MD60,Y_LT6,M,SK,,,60.3,53.2,55.7,22.3,31.8,30.0,30.7,31.1,36.6,35.0,19.9,,2016,49.2
A,PC,B_MD60,Y_LT6,T,AT,,35.1,24.0,28.4,35.2,18.8,28.7,20.5,20.0,26.1,34.5,25.0,30.4,,2016,38.6
A,PC,B_MD60,Y_LT6,T,CZ,,,34.0,37.5,37.8,47.3,37.2,56.6,37.2,43.9,59.1,39.8,67.7,54.4,2016,46.2
A,PC,B_MD60,Y_LT6,T,HU,,,44.6,41.9,41.3,42.9,36.3,33.0,29.9,28.8,23.7,34.8,32.3,17.7,2016,26.9
A,PC,B_MD60,Y_LT6,T,PL,,,42.0,29.8,30.2,30.1,25.4,30.2,32.3,31.1,28.9,28.1,23.2,14.0,2016,26.4
A,PC,B_MD60,Y_LT6,T,RO,,,,,34.7,32.4,25.2,33.3,23.9,35.4,38.0,27.9,22.4,21.1,2016,31.2
A,PC,B_MD60,Y_LT6,T,SK,,,55.9,49.3,50.2,23.2,34.0,28.7,27.5,29.7,34.7,38.1,17.9,,2016,43.1
A,PC,TOTAL,TOTAL,F,AT,,8.6,4.9,5.7,6.1,9.7,9.4,8.3,8.8,7.7,7.7,7.0,6.7,,2016,7.4
A,PC,TOTAL,TOTAL,F,CZ,,,10.7,11.9,11.5,14.0,10.3,11.2,11.1,11.5,13.1,12.0,10.3,8.9,2016,10.7
A,PC,TOTAL,TOTAL,F,HU,,,18.8,12.7,11.7,12.5,9.3,12.0,13.9,15.7,14.9,13.2,9.5,5.5,2016,9.6
A,PC,TOTAL,TOTAL,F,PL,,,17.3,12.9,11.3,10.6,9.1,9.9,11.0,11.1,11.1,10.3,5.6,4.4,2016,8.4
A,PC,TOTAL,TOTAL,F,RO,,,,,20.7,20.5,16.2,16.7,11.0,19.4,17.8,16.8,4.7,5.2,2016,15.0
A,PC,TOTAL,TOTAL,F,SK,,,15.4,18.6,19.5,6.7,10.4,8.3,8.9,9.1,8.8,9.3,7.1,,2016,8.5
A,PC,TOTAL,TOTAL,M,AT,,7.2,4.2,4.2,4.6,7.2,6.7,6.7,6.8,6.2,6.6,6.1,5.8,,2016,7.0
A,PC,TOTAL,TOTAL,M,CZ,,,9.2,9.5,9.1,11.5,7.6,8.1,7.9,8.5,10.2,9.0,8.1,7.5,2016,8.3
A,PC,TOTAL,TOTAL,M,HU,,,17.3,11.8,10.0,10.7,8.4,10.5,12.0,13.6,13.7,12.3,8.5,5.1,2016,7.9
A,PC,TOTAL,TOTAL,M,PL,,,15.7,11.0,9.6,8.7,7.2,8.2,9.3,9.8,9.4,8.9,4.7,3.7,2016,7.0
A,PC,TOTAL,TOTAL,M,RO,,,,,18.7,17.6,14.5,14.9,10.0,17.4,15.8,15.5,4.8,4.7,2016,13.7
A,PC,TOTAL,TOTAL,M,SK,,,13.8,14.0,15.9,4.3,8.3,6.8,7.9,7.5,7.9,8.7,5.8,,2016,6.9
A,PC,TOTAL,TOTAL,T,AT,,7.9,4.6,5.0,5.4,8.5,8.0,7.5,7.8,7.0,7.2,6.6,6.3,,2016,7.2
A,PC,TOTAL,TOTAL,T,CZ,,,10.0,10.8,10.3,12.8,8.9,9.7,9.5,10.0,11.7,10.5,9.2,8.2,2016,9.5
A,PC,TOTAL,TOTAL,T,HU,,,18.1,12.3,10.9,11.6,8.9,11.3,13.0,14.7,14.3,12.8,9.0,5.3,2016,8.8
A,PC,TOTAL,TOTAL,T,PL,,,16.5,12.0,10.5,9.7,8.2,9.1,10.2,10.5,10.3,9.6,5.2,4.1,2016,7.7
A,PC,TOTAL,TOTAL,T,RO,,,,,19.7,19.1,15.4,15.8,10.5,18.4,16.9,16.2,4.7,5.0,2016,14.4
A,PC,TOTAL,TOTAL,T,SK,,,14.6,16.4,17.8,5.6,9.4,7.6,8.4,8.4,8.3,9.0,6.4,,2016,7.7
A,PC,TOTAL,Y12-17,F,AT,,8.4,3.0,3.5,2.2,3.5,4.4,2.6,1.0,2.9,4.7,7.3,3.5,,2016,4.2
A,PC,TOTAL,Y12-17,F,CZ,,,7.8,7.5,8.8,14.3,7.5,10.5,10.4,8.2,10.9,8.7,8.5,6.8,2016,5.7
A,PC,TOTAL,Y12-17,F,HU,,,18.5,12.4,10.0,11.9,7.0,8.5,12.0,13.4,14.8,10.3,8.3,5.0,2016,9.9
A,PC,TOTAL,Y12-17,F,PL,,,17.9,13.0,10.0,8.8,7.7,7.9,8.9,7.6,10.5,10.5,3.5,3.3,2016,8.5
A,PC,TOTAL,Y12-17,F,RO,,,,,16.5,19.8,15.2,13.7,10.0,16.9,20.1,19.3,4.9,2.8,2016,17.4
A,PC,TOTAL,Y12-17,F,SK,,,14.8,11.8,16.1,3.7,10.8,10.0,12.2,9.7,7.2,6.4,5.1,,2016,8.5
A,PC,TOTAL,Y12-17,M,AT,,5.7,2.2,3.2,4.6,1.3,2.9,3.8,1.8,4.0,5.0,6.1,4.0,,2016,6.1
A,PC,TOTAL,Y12-17,M,CZ,,,9.8,11.8,10.2,14.2,9.4,7.2,6.9,8.1,12.9,11.5,9.7,5.9,2016,7.3
A,PC,TOTAL,Y12-17,M,HU,,,19.5,13.3,10.2,10.9,10.8,11.6,12.7,12.4,15.1,15.8,8.0,4.4,2016,7.8
A,PC,TOTAL,Y12-17,M,PL,,,16.6,12.3,11.0,9.4,6.3,7.4,9.8,10.1,11.0,9.9,4.1,4.4,2016,9.9
A,PC,TOTAL,Y12-17,M,RO,,,,,19.2,20.1,14.0,14.2,11.6,20.0,16.9,18.7,3.9,3.4,2016,15.1
A,PC,TOTAL,Y12-17,M,SK,,,19.1,17.0,19.3,4.4,9.2,7.7,8.9,8.2,8.2,10.5,6.2,,2016,8.9
A,PC,TOTAL,Y12-17,T,AT,,7.0,2.6,3.4,3.4,2.3,3.6,3.2,1.4,3.5,4.8,6.7,3.8,,2016,5.2
A,PC,TOTAL,Y12-17,T,CZ,,,8.8,9.7,9.5,14.3,8.5,8.8,8.5,8.1,12.0,10.1,9.1,6.4,2016,6.6
A,PC,TOTAL,Y12-17,T,HU,,,19.0,12.9,10.1,11.4,8.9,10.0,12.4,12.9,15.0,13.1,8.1,4.7,2016,8.9
A,PC,TOTAL,Y12-17,T,PL,,,17.2,12.7,10.5,9.1,7.0,7.6,9.3,8.9,10.8,10.2,3.8,3.8,2016,9.2
A,PC,TOTAL,Y12-17,T,RO,,,,,17.9,20.0,14.6,14.0,10.8,18.4,18.6,19.0,4.3,3.2,2016,16.2
A,PC,TOTAL,Y12-17,T,SK,,,16.9,14.5,17.8,4.1,9.9,8.7,10.4,8.9,7.7,8.5,5.7,,2016,8.7
A,PC,TOTAL,Y15-19,F,AT,,9.2,5.4,4.2,2.9,1.8,3.6,3.0,3.0,6.4,5.1,5.4,3.3,,2016,4.6
A,PC,TOTAL,Y15-19,F,CZ,,,4.1,7.1,7.5,11.9,8.7,11.3,10.1,12.0,12.5,8.9,9.0,5.8,2016,7.6
A,PC,TOTAL,Y15-19,F,HU,,,20.1,11.4,11.0,11.6,7.9,10.3,13.7,11.9,11.7,11.0,9.5,2.5,2016,10.0
A,PC,TOTAL,Y15-19,F,PL,,,19.0,13.5,10.8,10.1,8.0,8.4,8.8,9.6,10.1,10.4,4.0,4.3,2016,8.3
A,PC,TOTAL,Y15-19,F,RO,,,,,16.3,20.3,17.4,14.8,10.8,15.7,19.3,17.4,3.7,7.5,2016,17.1
A,PC,TOTAL,Y15-19,F,SK,,,14.4,14.0,17.5,3.0,11.0,10.4,10.1,8.3,7.7,7.5,7.9,,2016,7.1
A,PC,TOTAL,Y15-19,M,AT,,6.1,2.3,2.9,1.9,2.6,1.8,6.5,3.8,5.1,3.7,8.1,3.1,,2016,5.0
A,PC,TOTAL,Y15-19,M,CZ,,,9.0,11.9,11.0,14.1,10.7,7.8,7.1,8.1,11.4,6.8,10.6,6.5,2016,8.9
A,PC,TOTAL,Y15-19,M,HU,,,21.4,12.0,9.2,9.8,9.2,11.2,10.8,14.3,15.2,13.6,9.0,4.2,2016,10.2
A,PC,TOTAL,Y15-19,M,PL,,,17.3,12.7,9.8,9.0,7.0,6.5,10.1,10.2,10.0,9.2,4.5,4.2,2016,9.4
A,PC,TOTAL,Y15-19,M,RO,,,,,20.2,21.7,12.1,15.2,10.6,19.8,12.9,18.2,4.2,4.1,2016,16.4
A,PC,TOTAL,Y15-19,M,SK,,,17.1,16.2,20.3,2.9,8.8,8.8,11.1,7.1,7.4,10.7,5.3,,2016,6.6
A,PC,TOTAL,Y15-19,T,AT,,7.7,3.8,3.5,2.4,2.2,2.6,4.7,3.4,5.7,4.4,6.8,3.2,,2016,4.8
A,PC,TOTAL,Y15-19,T,CZ,,,6.7,9.5,9.3,13.1,9.7,9.4,8.5,9.9,11.9,7.8,9.8,6.2,2016,8.2
A,PC,TOTAL,Y15-19,T,HU,,,20.8,11.7,10.1,10.7,8.6,10.8,12.2,13.1,13.5,12.3,9.2,3.4,2016,10.1
A,PC,TOTAL,Y15-19,T,PL,,,18.1,13.1,10.3,9.5,7.5,7.5,9.5,9.9,10.1,9.8,4.3,4.3,2016,8.9
A,PC,TOTAL,Y15-19,T,RO,,,,,18.3,21.0,14.7,15.0,10.7,17.7,16.0,17.8,4.0,5.7,2016,16.7
A,PC,TOTAL,Y15-19,T,SK,,,15.7,15.1,19.0,3.0,9.8,9.5,10.6,7.7,7.5,9.2,6.5,,2016,6.9
A,PC,TOTAL,Y15-24,F,AT,,10.7,6.9,6.8,6.1,4.9,5.7,5.5,6.4,10.8,8.3,8.6,5.9,,2016,9.4
A,PC,TOTAL,Y15-24,F,CZ,,,7.0,8.1,7.9,10.7,8.3,10.8,10.0,10.9,11.8,10.4,10.1,8.8,2016,10.5
A,PC,TOTAL,Y15-24,F,HU,,,19.1,12.4,13.8,14.0,9.7,11.6,14.4,14.2,15.0,14.2,11.5,4.7,2016,10.3
A,PC,TOTAL,Y15-24,F,PL,,,19.2,13.4,10.9,10.7,9.2,9.6,10.3,11.9,11.5,11.4,4.7,4.1,2016,9.0
A,PC,TOTAL,Y15-24,F,RO,,,,,16.9,18.7,15.8,15.6,11.9,17.0,19.0,18.5,5.6,11.0,2016,17.2
A,PC,TOTAL,Y15-24,F,SK,,,13.3,11.7,15.8,2.2,9.1,8.0,8.8,7.6,6.6,6.5,7.3,,2016,7.6
A,PC,TOTAL,Y15-24,M,AT,,9.4,4.7,4.4,4.3,5.1,5.8,7.1,6.3,7.7,6.7,8.0,3.4,,2016,11.0
A,PC,TOTAL,Y15-24,M,CZ,,,9.3,9.2,8.9,10.8,8.3,8.0,8.3,8.8,9.6,7.8,10.1,7.0,2016,9.2
A,PC,TOTAL,Y15-24,M,HU,,,18.5,10.2,9.8,11.5,9.3,11.3,12.2,14.9,15.9,14.1,10.1,5.8,2016,8.7
A,PC,TOTAL,Y15-24,M,PL,,,16.9,12.1,9.7,9.5,7.4,7.0,9.1,9.3,9.9,8.7,5.0,4.4,2016,7.9
A,PC,TOTAL,Y15-24,M,RO,,,,,19.4,18.6,12.9,15.4,9.3,18.6,15.6,17.7,6.7,11.3,2016,14.5
A,PC,TOTAL,Y15-24,M,SK,,,13.7,12.9,15.5,2.4,7.0,6.5,8.4,6.5,7.1,7.3,5.3,,2016,5.8
A,PC,TOTAL,Y15-24,T,AT,,10.0,5.8,5.5,5.2,5.0,5.7,6.3,6.4,9.1,7.5,8.2,4.6,,2016,10.3
A,PC,TOTAL,Y15-24,T,CZ,,,8.2,8.7,8.4,10.7,8.3,9.3,9.1,9.8,10.7,9.0,10.1,7.8,2016,9.8
A,PC,TOTAL,Y15-24,T,HU,,,18.8,11.2,11.7,12.7,9.5,11.5,13.3,14.6,15.5,14.1,10.8,5.3,2016,9.5
A,PC,TOTAL,Y15-24,T,PL,,,18.0,12.7,10.3,10.1,8.3,8.3,9.7,10.6,10.7,10.0,4.9,4.2,2016,8.4
A,PC,TOTAL,Y15-24,T,RO,,,,,18.2,18.6,14.3,15.5,10.6,17.8,17.2,18.1,6.2,11.2,2016,15.8
A,PC,TOTAL,Y15-24,T,SK,,,13.5,12.3,15.6,2.3,8.0,7.1,8.6,7.0,6.9,7.0,6.3,,2016,6.7
A,PC,TOTAL,Y15-29,F,AT,,10.9,7.0,6.6,7.5,5.4,8.6,8.1,7.5,11.6,10.2,9.5,7.6,,2016,10.2
A,PC,TOTAL,Y15-29,F,CZ,,,8.8,9.8,8.6,12.6,9.4,10.9,9.9,9.6,12.0,10.8,12.3,9.1,2016,10.1
A,PC,TOTAL,Y15-29,F,HU,,,19.3,13.2,13.4,13.9,9.7,12.1,14.8,15.2,15.1,14.4,10.2,5.1,2016,10.1
A,PC,TOTAL,Y15-29,F,PL,,,18.1,12.7,11.3,9.7,8.4,9.1,9.6,10.9,11.5,10.9,5.3,4.0,2016,8.7
A,PC,TOTAL,Y15-29,F,RO,,,,,15.7,16.9,15.8,17.0,11.5,17.3,17.4,16.4,6.3,9.5,2016,15.3
A,PC,TOTAL,Y15-29,F,SK,,,13.0,12.0,15.8,3.1,9.1,6.9,7.5,7.0,6.7,7.2,7.3,,2016,6.9
A,PC,TOTAL,Y15-29,M,AT,,9.6,5.7,5.2,5.0,6.2,7.8,7.2,7.3,9.0,9.6,8.5,5.5,,2016,10.3
A,PC,TOTAL,Y15-29,M,CZ,,,9.6,10.5,8.2,10.7,8.5,8.3,8.1,8.0,10.5,8.9,10.4,7.7,2016,9.6
A,PC,TOTAL,Y15-29,M,HU,,,17.5,11.1,10.3,11.9,9.4,10.9,12.5,14.7,15.2,12.7,10.4,6.3,2016,8.2
A,PC,TOTAL,Y15-29,M,PL,,,16.4,11.5,10.0,8.7,7.1,7.4,8.5,9.2,9.0,8.4,4.5,3.9,2016,7.1
A,PC,TOTAL,Y15-29,M,RO,,,,,17.7,17.2,12.1,15.0,10.1,18.2,14.9,16.1,6.4,10.4,2016,13.9
