freq,quant_inc,coicop,unit,geo,1988,1994,1999,2005,2010,time,values
A,QU4,CP055,PM,SK,,,,4.0,4.0,2015,5.0
A,QU4,CP056,PM,AT,,15.3,10.4,9.0,11.0,2015,10.0
A,QU4,CP056,PM,CZ,,,,13.0,13.0,2015,13.0
A,QU4,CP056,PM,HU,,,,20.0,15.0,2015,17.0
A,QU4,CP056,PM,PL,,,,14.0,15.0,2015,15.0
A,QU4,CP056,PM,RO,,,,18.0,19.0,2015,19.0
A,QU4,CP056,PM,SK,,,,15.0,13.0,2015,15.0
A,QU4,CP06,PM,AT,,20.9,23.9,29.0,35.0,2015,39.0
A,QU4,CP06,PM,CZ,,,,20.0,25.0,2015,23.0
A,QU4,CP06,PM,HU,,,,39.0,36.0,2015,41.0
A,QU4,CP06,PM,PL,,,,45.0,41.0,2015,45.0
A,QU4,CP06,PM,RO,,,,41.0,33.0,2015,35.0
A,QU4,CP06,PM,SK,,,,27.0,27.0,2015,22.0
A,QU4,CP061,PM,AT,,0.0,12.5,19.0,25.0,2015,18.0
A,QU4,CP061,PM,CZ,,,,15.0,17.0,2015,17.0
A,QU4,CP061,PM,HU,,,,29.0,29.0,2015,32.0
A,QU4,CP061,PM,PL,,,,32.0,26.0,2015,28.0
A,QU4,CP061,PM,RO,,,,33.0,26.0,2015,26.0
A,QU4,CP061,PM,SK,,,,20.0,19.0,2015,18.0
A,QU4,CP062,PM,AT,,6.7,10.8,8.0,8.0,2015,18.0
A,QU4,CP062,PM,CZ,,,,4.0,6.0,2015,6.0
A,QU4,CP062,PM,HU,,,,8.0,5.0,2015,8.0
A,QU4,CP062,PM,PL,,,,12.0,14.0,2015,16.0
A,QU4,CP062,PM,RO,,,,6.0,7.0,2015,9.0
A,QU4,CP062,PM,SK,,,,7.0,8.0,2015,4.0
A,QU4,CP063,PM,AT,,2.7,0.6,2.0,3.0,2015,3.0
A,QU4,CP063,PM,CZ,,,,1.0,1.0,2015,1.0
A,QU4,CP063,PM,HU,,,,2.0,2.0,2015,1.0
A,QU4,CP063,PM,PL,,,,1.0,1.0,2015,1.0
A,QU4,CP063,PM,RO,,,,2.0,1.0,2015,0.0
A,QU4,CP063,PM,SK,,,,1.0,0.0,2015,0.0
A,QU4,CP07,PM,AT,,171.9,139.3,174.0,157.0,2015,147.0
A,QU4,CP07,PM,CZ,,,,111.0,129.0,2015,124.0
A,QU4,CP07,PM,HU,,,,150.0,98.0,2015,97.0
A,QU4,CP07,PM,PL,,,,82.0,92.0,2015,83.0
A,QU4,CP07,PM,RO,,,,66.0,47.0,2015,56.0
A,QU4,CP07,PM,SK,,,,71.0,76.0,2015,116.0
A,QU4,CP071,PM,AT,,86.3,61.9,77.0,59.0,2015,59.0
A,QU4,CP071,PM,CZ,,,,33.0,34.0,2015,25.0
A,QU4,CP071,PM,HU,,,,55.0,25.0,2015,10.0
A,QU4,CP071,PM,PL,,,,15.0,17.0,2015,11.0
A,QU4,CP071,PM,RO,,,,8.0,0.0,2015,6.0
A,QU4,CP071,PM,SK,,,,1.0,2.0,2015,45.0
A,QU4,CP072,PM,AT,,76.1,72.6,90.0,89.0,2015,82.0
A,QU4,CP072,PM,CZ,,,,59.0,80.0,2015,83.0
A,QU4,CP072,PM,HU,,,,69.0,56.0,2015,74.0
A,QU4,CP072,PM,PL,,,,47.0,61.0,2015,61.0
A,QU4,CP072,PM,RO,,,,37.0,33.0,2015,36.0
A,QU4,CP072,PM,SK,,,,50.0,56.0,2015,54.0
A,QU4,CP073,PM,AT,,9.5,4.9,7.0,8.0,2015,6.0
A,QU4,CP073,PM,CZ,,,,19.0,15.0,2015,16.0
A,QU4,CP073,PM,HU,,,,25.0,16.0,2015,14.0
A,QU4,CP073,PM,PL,,,,20.0,13.0,2015,11.0
A,QU4,CP073,PM,RO,,,,20.0,14.0,2015,14.0
A,QU4,CP073,PM,SK,,,,19.0,18.0,2015,17.0
A,QU4,CP08,PM,AT,,20.5,22.6,27.0,15.0,2015,15.0
A,QU4,CP08,PM,CZ,,,,46.0,50.0,2015,46.0
A,QU4,CP08,PM,HU,,,,69.0,52.0,2015,64.0
A,QU4,CP08,PM,PL,,,,51.0,42.0,2015,48.0
A,QU4,CP08,PM,RO,,,,52.0,41.0,2015,42.0
A,QU4,CP08,PM,SK,,,,43.0,56.0,2015,50.0
A,QU4,CP081,PM,AT,,6.8,0.5,1.0,1.0,2015,1.0
A,QU4,CP081,PM,CZ,,,,1.0,1.0,2015,1.0
A,QU4,CP081,PM,HU,,,,0.0,0.0,2015,0.0
A,QU4,CP081,PM,PL,,,,,0.0,2015,0.0
A,QU4,CP081,PM,RO,,,,0.0,0.0,2015,0.0
A,QU4,CP081,PM,SK,,,,1.0,1.0,2015,0.0
A,QU4,CP082,PM,AT,,6.8,1.8,1.0,1.0,2015,4.0
A,QU4,CP082,PM,CZ,,,,3.0,3.0,2015,3.0
A,QU4,CP082,PM,HU,,,,2.0,1.0,2015,2.0
A,QU4,CP082,PM,PL,,,,1.0,1.0,2015,1.0
A,QU4,CP082,PM,RO,,,,0.0,0.0,2015,1.0
A,QU4,CP082,PM,SK,,,,0.0,0.0,2015,0.0
A,QU4,CP083,PM,AT,,6.8,20.3,25.0,13.0,2015,11.0
A,QU4,CP083,PM,CZ,,,,42.0,47.0,2015,42.0
A,QU4,CP083,PM,HU,,,,67.0,51.0,2015,61.0
A,QU4,CP083,PM,PL,,,,49.0,41.0,2015,46.0
A,QU4,CP083,PM,RO,,,,51.0,41.0,2015,41.0
A,QU4,CP083,PM,SK,,,,42.0,55.0,2015,50.0
A,QU4,CP09,PM,AT,,79.5,122.7,128.0,129.0,2015,114.0
A,QU4,CP09,PM,CZ,,,,113.0,105.0,2015,98.0
A,QU4,CP09,PM,HU,,,,85.0,62.0,2015,54.0
A,QU4,CP09,PM,PL,,,,59.0,74.0,2015,57.0
A,QU4,CP09,PM,RO,,,,38.0,28.0,2015,27.0
A,QU4,CP09,PM,SK,,,,64.0,71.0,2015,63.0
A,QU4,CP091,PM,AT,,0.0,14.5,20.0,21.0,2015,11.0
A,QU4,CP091,PM,CZ,,,,21.0,16.0,2015,10.0
A,QU4,CP091,PM,HU,,,,12.0,6.0,2015,6.0
A,QU4,CP091,PM,PL,,,,8.0,9.0,2015,5.0
A,QU4,CP091,PM,RO,,,,4.0,2.0,2015,2.0
A,QU4,CP091,PM,SK,,,,12.0,9.0,2015,10.0
A,QU4,CP092,PM,AT,,0.0,1.5,3.0,3.0,2015,3.0
A,QU4,CP092,PM,CZ,,,,1.0,1.0,2015,1.0
A,QU4,CP092,PM,HU,,,,0.0,0.0,2015,0.0
A,QU4,CP092,PM,PL,,,,,0.0,2015,1.0
A,QU4,CP092,PM,RO,,,,0.0,0.0,2015,0.0
A,QU4,CP092,PM,SK,,,,1.0,0.0,2015,1.0
A,QU4,CP093,PM,AT,,0.0,23.3,24.0,26.0,2015,24.0
A,QU4,CP093,PM,CZ,,,,24.0,28.0,2015,28.0
A,QU4,CP093,PM,HU,,,,12.0,10.0,2015,12.0
A,QU4,CP093,PM,PL,,,,9.0,13.0,2015,14.0
A,QU4,CP093,PM,RO,,,,4.0,3.0,2015,4.0
A,QU4,CP093,PM,SK,,,,12.0,13.0,2015,9.0
A,QU4,CP094,PM,AT,,0.0,28.7,27.0,24.0,2015,23.0
A,QU4,CP094,PM,CZ,,,,27.0,26.0,2015,25.0
A,QU4,CP094,PM,HU,,,,24.0,21.0,2015,17.0
A,QU4,CP094,PM,PL,,,,20.0,29.0,2015,14.0
A,QU4,CP094,PM,RO,,,,18.0,13.0,2015,11.0
A,QU4,CP094,PM,SK,,,,16.0,17.0,2015,21.0
A,QU4,CP095,PM,AT,,13.2,15.1,15.0,14.0,2015,10.0
A,QU4,CP095,PM,CZ,,,,15.0,11.0,2015,10.0
A,QU4,CP095,PM,HU,,,,16.0,11.0,2015,7.0
A,QU4,CP095,PM,PL,,,,13.0,11.0,2015,9.0
A,QU4,CP095,PM,RO,,,,11.0,7.0,2015,6.0
A,QU4,CP095,PM,SK,,,,12.0,10.0,2015,5.0
A,QU4,CP096,PM,AT,,0.0,39.6,41.0,41.0,2015,43.0
A,QU4,CP096,PM,CZ,,,,26.0,24.0,2015,24.0
A,QU4,CP096,PM,HU,,,,20.0,13.0,2015,12.0
A,QU4,CP096,PM,PL,,,,8.0,12.0,2015,14.0
A,QU4,CP096,PM,RO,,,,1.0,2.0,2015,4.0
A,QU4,CP096,PM,SK,,,,12.0,22.0,2015,18.0
A,QU4,CP10,PM,AT,,13.3,4.4,6.0,9.0,2015,10.0
A,QU4,CP10,PM,CZ,,,,5.0,7.0,2015,7.0
A,QU4,CP10,PM,HU,,,,9.0,7.0,2015,7.0
A,QU4,CP10,PM,PL,,,,12.0,13.0,2015,8.0
A,QU4,CP10,PM,RO,,,,7.0,5.0,2015,3.0
A,QU4,CP10,PM,SK,,,,7.0,5.0,2015,8.0
A,QU4,CP101,PM,AT,,2.7,0.7,2.0,2.0,2015,3.0
A,QU4,CP101,PM,CZ,,,,,1.0,2015,2.0
A,QU4,CP101,PM,HU,,,,2.0,1.0,2015,1.0
A,QU4,CP101,PM,PL,,,,,5.0,2015,4.0
A,QU4,CP101,PM,RO,,,,1.0,1.0,2015,0.0
A,QU4,CP101,PM,SK,,,,1.0,1.0,2015,2.0
A,QU4,CP102,PM,AT,,2.7,0.3,0.0,0.0,2015,1.0
A,QU4,CP102,PM,CZ,,,,,1.0,2015,1.0
A,QU4,CP102,PM,HU,,,,1.0,1.0,2015,1.0
A,QU4,CP102,PM,PL,,,,,1.0,2015,1.0
A,QU4,CP102,PM,RO,,,,1.0,0.0,2015,0.0
A,QU4,CP102,PM,SK,,,,0.0,1.0,2015,2.0
A,QU4,CP103,PM,AT,,2.7,0.3,0.0,1.0,2015,0.0
A,QU4,CP103,PM,CZ,,,,,0.0,2015,0.0
A,QU4,CP103,PM,HU,,,,0.0,0.0,2015,1.0
A,QU4,CP103,PM,PL,,,,,0.0,2015,0.0
A,QU4,CP103,PM,RO,,,,,0.0,2015,0.0
A,QU4,CP103,PM,SK,,,,0.0,0.0,2015,0.0
A,QU4,CP104,PM,AT,,2.7,0.3,1.0,1.0,2015,1.0
A,QU4,CP104,PM,CZ,,,,,2.0,2015,1.0
A,QU4,CP104,PM,HU,,,,3.0,3.0,2015,3.0
A,QU4,CP104,PM,PL,,,,,5.0,2015,2.0
A,QU4,CP104,PM,RO,,,,5.0,4.0,2015,1.0
A,QU4,CP104,PM,SK,,,,1.0,1.0,2015,4.0
A,QU4,CP105,PM,AT,,2.7,3.0,3.0,6.0,2015,5.0
A,QU4,CP105,PM,CZ,,,,,3.0,2015,3.0
A,QU4,CP105,PM,HU,,,,3.0,1.0,2015,3.0
A,QU4,CP105,PM,PL,,,,,2.0,2015,1.0
A,QU4,CP105,PM,RO,,,,,0.0,2015,1.0
A,QU4,CP105,PM,SK,,,,4.0,2.0,2015,1.0
A,QU4,CP11,PM,AT,,55.6,52.3,57.0,57.0,2015,65.0
A,QU4,CP11,PM,CZ,,,,55.0,57.0,2015,63.0
A,QU4,CP11,PM,HU,,,,31.0,32.0,2015,30.0
A,QU4,CP11,PM,PL,,,,15.0,17.0,2015,32.0
A,QU4,CP11,PM,RO,,,,10.0,11.0,2015,10.0
A,QU4,CP11,PM,SK,,,,46.0,60.0,2015,51.0
A,QU4,CP111,PM,AT,,55.6,50.3,56.0,53.0,2015,62.0
A,QU4,CP111,PM,CZ,,,,48.0,47.0,2015,52.0
A,QU4,CP111,PM,HU,,,,29.0,29.0,2015,27.0
A,QU4,CP111,PM,PL,,,,13.0,15.0,2015,29.0
A,QU4,CP111,PM,RO,,,,6.0,6.0,2015,8.0
A,QU4,CP111,PM,SK,,,,43.0,54.0,2015,44.0
A,QU4,CP112,PM,AT,,0.0,2.1,1.0,4.0,2015,3.0
A,QU4,CP112,PM,CZ,,,,7.0,10.0,2015,11.0
A,QU4,CP112,PM,HU,,,,2.0,3.0,2015,3.0
A,QU4,CP112,PM,PL,,,,1.0,2.0,2015,4.0
A,QU4,CP112,PM,RO,,,,4.0,4.0,2015,2.0
A,QU4,CP112,PM,SK,,,,3.0,6.0,2015,8.0
A,QU4,CP12,PM,AT,,51.2,94.3,94.0,92.0,2015,89.0
A,QU4,CP12,PM,CZ,,,,103.0,73.0,2015,77.0
A,QU4,CP12,PM,HU,,,,74.0,50.0,2015,61.0
A,QU4,CP12,PM,PL,,,,55.0,49.0,2015,67.0
A,QU4,CP12,PM,RO,,,,29.0,29.0,2015,32.0
A,QU4,CP12,PM,SK,,,,64.0,40.0,2015,79.0
A,QU4,CP121,PM,AT,,26.4,26.6,25.0,26.0,2015,23.0
A,QU4,CP121,PM,CZ,,,,31.0,33.0,2015,36.0
A,QU4,CP121,PM,HU,,,,24.0,18.0,2015,27.0
A,QU4,CP121,PM,PL,,,,25.0,28.0,2015,28.0
A,QU4,CP121,PM,RO,,,,23.0,22.0,2015,25.0
A,QU4,CP121,PM,SK,,,,25.0,25.0,2015,23.0
A,QU4,CP122,PM,AT,,0.0,,,0.0,2015,0.0
A,QU4,CP122,PM,CZ,,,,,0.0,2015,0.0
A,QU4,CP122,PM,HU,,,,,0.0,2015,0.0
A,QU4,CP122,PM,PL,,,,,0.0,2015,0.0
A,QU4,CP122,PM,RO,,,,,0.0,2015,0.0
A,QU4,CP122,PM,SK,,,,,0.0,2015,0.0
A,QU4,CP123,PM,AT,,12.6,8.5,5.0,7.0,2015,7.0
A,QU4,CP123,PM,CZ,,,,8.0,8.0,2015,9.0
A,QU4,CP123,PM,HU,,,,3.0,2.0,2015,1.0
A,QU4,CP123,PM,PL,,,,7.0,8.0,2015,8.0
A,QU4,CP123,PM,RO,,,,2.0,1.0,2015,2.0
A,QU4,CP123,PM,SK,,,,11.0,6.0,2015,3.0
A,QU4,CP124,PM,AT,,0.0,3.9,3.0,4.0,2015,5.0
A,QU4,CP124,PM,CZ,,,,0.0,0.0,2015,1.0
A,QU4,CP124,PM,HU,,,,1.0,1.0,2015,2.0
A,QU4,CP124,PM,PL,,,,,0.0,2015,1.0
A,QU4,CP124,PM,RO,,,,0.0,0.0,2015,0.0
A,QU4,CP124,PM,SK,,,,0.0,0.0,2015,1.0
A,QU4,CP125,PM,AT,,9.5,42.5,49.0,45.0,2015,46.0
A,QU4,CP125,PM,CZ,,,,56.0,22.0,2015,24.0
A,QU4,CP125,PM,HU,,,,40.0,25.0,2015,24.0
A,QU4,CP125,PM,PL,,,,10.0,9.0,2015,11.0
A,QU4,CP125,PM,RO,,,,2.0,3.0,2015,3.0
A,QU4,CP125,PM,SK,,,,21.0,3.0,2015,49.0
A,QU4,CP126,PM,AT,,0.7,0.6,1.0,1.0,2015,1.0
A,QU4,CP126,PM,CZ,,,,6.0,7.0,2015,5.0
A,QU4,CP126,PM,HU,,,,1.0,1.0,2015,3.0
A,QU4,CP126,PM,PL,,,,1.0,1.0,2015,1.0
A,QU4,CP126,PM,RO,,,,1.0,2.0,2015,1.0
A,QU4,CP126,PM,SK,,,,4.0,4.0,2015,2.0
A,QU4,CP127,PM,AT,,2.0,12.2,11.0,10.0,2015,8.0
A,QU4,CP127,PM,CZ,,,,3.0,3.0,2015,3.0
A,QU4,CP127,PM,HU,,,,5.0,3.0,2015,4.0
A,QU4,CP127,PM,PL,,,,2.0,2.0,2015,1.0
A,QU4,CP127,PM,RO,,,,1.0,1.0,2015,1.0
A,QU4,CP127,PM,SK,,,,3.0,2.0,2015,2.0
A,QU5,CP01,PM,AT,,117.4,96.7,98.0,108.0,2015,107.0
A,QU5,CP01,PM,CZ,,,,157.0,174.0,2015,187.0
A,QU5,CP01,PM,HU,,,,165.0,168.0,2015,173.0
A,QU5,CP01,PM,PL,,,,210.0,190.0,2015,178.0
A,QU5,CP01,PM,RO,,,,344.0,259.0,2015,260.0
A,QU5,CP01,PM,SK,,,,196.0,187.0,2015,164.0
A,QU5,CP011,PM,AT,,105.8,87.0,87.0,97.0,2015,95.0
A,QU5,CP011,PM,CZ,,,,140.0,156.0,2015,170.0
A,QU5,CP011,PM,HU,,,,147.0,152.0,2015,155.0
A,QU5,CP011,PM,PL,,,,191.0,171.0,2015,160.0
A,QU5,CP011,PM,RO,,,,320.0,240.0,2015,242.0
A,QU5,CP011,PM,SK,,,,175.0,167.0,2015,148.0
A,QU5,CP012,PM,AT,,11.6,9.6,10.0,11.0,2015,11.0
A,QU5,CP012,PM,CZ,,,,17.0,18.0,2015,17.0
A,QU5,CP012,PM,HU,,,,17.0,16.0,2015,17.0
A,QU5,CP012,PM,PL,,,,18.0,18.0,2015,17.0
A,QU5,CP012,PM,RO,,,,25.0,19.0,2015,18.0
A,QU5,CP012,PM,SK,,,,20.0,20.0,2015,16.0
A,QU5,CP02,PM,AT,,21.7,20.7,23.0,21.0,2015,17.0
A,QU5,CP02,PM,CZ,,,,30.0,23.0,2015,27.0
A,QU5,CP02,PM,HU,,,,29.0,23.0,2015,22.0
A,QU5,CP02,PM,PL,,,,22.0,23.0,2015,21.0
A,QU5,CP02,PM,RO,,,,51.0,58.0,2015,66.0
A,QU5,CP02,PM,SK,,,,27.0,29.0,2015,27.0
A,QU5,CP021,PM,AT,,11.9,9.6,11.0,11.0,2015,10.0
A,QU5,CP021,PM,CZ,,,,17.0,13.0,2015,15.0
A,QU5,CP021,PM,HU,,,,12.0,9.0,2015,10.0
A,QU5,CP021,PM,PL,,,,12.0,12.0,2015,12.0
A,QU5,CP021,PM,RO,,,,21.0,15.0,2015,18.0
A,QU5,CP021,PM,SK,,,,14.0,14.0,2015,13.0
A,QU5,CP022,PM,AT,,9.8,11.1,12.0,9.0,2015,7.0
A,QU5,CP022,PM,CZ,,,,13.0,10.0,2015,11.0
A,QU5,CP022,PM,HU,,,,18.0,14.0,2015,12.0
A,QU5,CP022,PM,PL,,,,11.0,11.0,2015,9.0
A,QU5,CP022,PM,RO,,,,30.0,44.0,2015,49.0
A,QU5,CP022,PM,SK,,,,14.0,15.0,2015,13.0
A,QU5,CP023,PM,AT,,0.0,,,0.0,2015,0.0
A,QU5,CP023,PM,CZ,,,,,0.0,2015,0.0
A,QU5,CP023,PM,HU,,,,,0.0,2015,0.0
A,QU5,CP023,PM,PL,,,,,0.0,2015,0.0
A,QU5,CP023,PM,RO,,,,,0.0,2015,0.0
A,QU5,CP023,PM,SK,,,,,0.0,2015,0.0
A,QU5,CP03,PM,AT,,85.4,71.6,56.0,62.0,2015,56.0
A,QU5,CP03,PM,CZ,,,,57.0,64.0,2015,63.0
A,QU5,CP03,PM,HU,,,,56.0,42.0,2015,45.0
A,QU5,CP03,PM,PL,,,,60.0,63.0,2015,59.0
A,QU5,CP03,PM,RO,,,,79.0,51.0,2015,59.0
A,QU5,CP03,PM,SK,,,,67.0,65.0,2015,61.0
A,QU5,CP031,PM,AT,,71.2,57.5,46.0,48.0,2015,44.0
A,QU5,CP031,PM,CZ,,,,45.0,49.0,2015,47.0
A,QU5,CP031,PM,HU,,,,41.0,29.0,2015,32.0
A,QU5,CP031,PM,PL,,,,45.0,47.0,2015,44.0
A,QU5,CP031,PM,RO,,,,51.0,29.0,2015,34.0
A,QU5,CP031,PM,SK,,,,46.0,44.0,2015,42.0
A,QU5,CP032,PM,AT,,14.1,14.1,10.0,13.0,2015,12.0
A,QU5,CP032,PM,CZ,,,,12.0,15.0,2015,16.0
A,QU5,CP032,PM,HU,,,,15.0,12.0,2015,14.0
A,QU5,CP032,PM,PL,,,,16.0,16.0,2015,15.0
A,QU5,CP032,PM,RO,,,,29.0,21.0,2015,25.0
A,QU5,CP032,PM,SK,,,,21.0,21.0,2015,19.0
A,QU5,CP04,PM,AT,,209.8,221.9,211.0,204.0,2015,223.0
A,QU5,CP04,PM,CZ,,,,182.0,175.0,2015,168.0
A,QU5,CP04,PM,HU,,,,148.0,337.0,2015,310.0
A,QU5,CP04,PM,PL,,,,263.0,263.0,2015,283.0
A,QU5,CP04,PM,RO,,,,146.0,352.0,2015,317.0
A,QU5,CP04,PM,SK,,,,257.0,276.0,2015,268.0
A,QU5,CP041,PM,AT,,31.0,31.0,31.0,22.0,2015,18.0
A,QU5,CP041,PM,CZ,,,,47.0,40.0,2015,41.0
A,QU5,CP041,PM,HU,,,,9.0,7.0,2015,11.0
A,QU5,CP041,PM,PL,,,,4.0,6.0,2015,5.0
A,QU5,CP041,PM,RO,,,,6.0,4.0,2015,6.0
A,QU5,CP041,PM,SK,,,,14.0,7.0,2015,7.0
A,QU5,CP042,PM,AT,,89.3,86.6,86.0,92.0,2015,100.0
A,QU5,CP042,PM,CZ,,,,,0.0,2015,0.0
A,QU5,CP042,PM,HU,,,,38.0,169.0,2015,167.0
A,QU5,CP042,PM,PL,,,,109.0,106.0,2015,137.0
A,QU5,CP042,PM,RO,,,,,239.0,2015,194.0
A,QU5,CP042,PM,SK,,,,87.0,110.0,2015,125.0
A,QU5,CP043,PM,AT,,14.1,31.8,27.0,25.0,2015,41.0
A,QU5,CP043,PM,CZ,,,,26.0,24.0,2015,18.0
A,QU5,CP043,PM,HU,,,,18.0,12.0,2015,10.0
A,QU5,CP043,PM,PL,,,,35.0,28.0,2015,20.0
A,QU5,CP043,PM,RO,,,,16.0,7.0,2015,5.0
A,QU5,CP043,PM,SK,,,,31.0,25.0,2015,16.0
A,QU5,CP044,PM,AT,,21.6,33.7,29.0,25.0,2015,26.0
A,QU5,CP044,PM,CZ,,,,18.0,19.0,2015,23.0
A,QU5,CP044,PM,HU,,,,41.0,40.0,2015,38.0
A,QU5,CP044,PM,PL,,,,35.0,35.0,2015,38.0
A,QU5,CP044,PM,RO,,,,25.0,24.0,2015,26.0
A,QU5,CP044,PM,SK,,,,17.0,27.0,2015,31.0
A,QU5,CP045,PM,AT,,53.9,38.8,38.0,39.0,2015,39.0
A,QU5,CP045,PM,CZ,,,,90.0,91.0,2015,87.0
A,QU5,CP045,PM,HU,,,,80.0,109.0,2015,85.0
A,QU5,CP045,PM,PL,,,,80.0,88.0,2015,83.0
A,QU5,CP045,PM,RO,,,,100.0,78.0,2015,85.0
A,QU5,CP045,PM,SK,,,,108.0,107.0,2015,89.0
A,QU5,CP05,PM,AT,,114.8,72.3,65.0,74.0,2015,74.0
A,QU5,CP05,PM,CZ,,,,78.0,72.0,2015,74.0
A,QU5,CP05,PM,HU,,,,48.0,33.0,2015,35.0
A,QU5,CP05,PM,PL,,,,54.0,57.0,2015,53.0
A,QU5,CP05,PM,RO,,,,52.0,34.0,2015,38.0
A,QU5,CP05,PM,SK,,,,51.0,45.0,2015,49.0
A,QU5,CP051,PM,AT,,52.9,36.9,30.0,35.0,2015,37.0
A,QU5,CP051,PM,CZ,,,,31.0,30.0,2015,28.0
A,QU5,CP051,PM,HU,,,,12.0,6.0,2015,5.0
A,QU5,CP051,PM,PL,,,,19.0,19.0,2015,17.0
A,QU5,CP051,PM,RO,,,,13.0,6.0,2015,6.0
A,QU5,CP051,PM,SK,,,,20.0,16.0,2015,22.0
A,QU5,CP052,PM,AT,,10.2,7.3,7.0,6.0,2015,3.0
A,QU5,CP052,PM,CZ,,,,6.0,5.0,2015,5.0
A,QU5,CP052,PM,HU,,,,4.0,2.0,2015,2.0
A,QU5,CP052,PM,PL,,,,4.0,5.0,2015,5.0
A,QU5,CP052,PM,RO,,,,4.0,3.0,2015,4.0
A,QU5,CP052,PM,SK,,,,3.0,3.0,2015,0.0
A,QU5,CP053,PM,AT,,17.1,9.7,8.0,10.0,2015,11.0
A,QU5,CP053,PM,CZ,,,,17.0,13.0,2015,16.0
A,QU5,CP053,PM,HU,,,,10.0,7.0,2015,6.0
A,QU5,CP053,PM,PL,,,,10.0,9.0,2015,8.0
A,QU5,CP053,PM,RO,,,,13.0,4.0,2015,8.0
A,QU5,CP053,PM,SK,,,,9.0,9.0,2015,10.0
A,QU5,CP054,PM,AT,,5.0,5.1,5.0,5.0,2015,5.0
A,QU5,CP054,PM,CZ,,,,6.0,5.0,2015,5.0
A,QU5,CP054,PM,HU,,,,3.0,3.0,2015,3.0
A,QU5,CP054,PM,PL,,,,4.0,5.0,2015,5.0
A,QU5,CP054,PM,RO,,,,2.0,2.0,2015,1.0
A,QU5,CP054,PM,SK,,,,3.0,2.0,2015,1.0
A,QU5,CP055,PM,AT,,12.2,4.1,4.0,8.0,2015,9.0
A,QU5,CP055,PM,CZ,,,,7.0,6.0,2015,7.0
A,QU5,CP055,PM,HU,,,,3.0,2.0,2015,3.0
A,QU5,CP055,PM,PL,,,,3.0,4.0,2015,3.0
A,QU5,CP055,PM,RO,,,,1.0,1.0,2015,1.0
A,QU5,CP055,PM,SK,,,,4.0,3.0,2015,4.0
A,QU5,CP056,PM,AT,,17.4,9.2,10.0,10.0,2015,10.0
A,QU5,CP056,PM,CZ,,,,12.0,12.0,2015,12.0
A,QU5,CP056,PM,HU,,,,16.0,13.0,2015,16.0
A,QU5,CP056,PM,PL,,,,15.0,16.0,2015,16.0
A,QU5,CP056,PM,RO,,,,18.0,18.0,2015,19.0
A,QU5,CP056,PM,SK,,,,12.0,12.0,2015,12.0
A,QU5,CP06,PM,AT,,23.6,26.3,34.0,34.0,2015,39.0
A,QU5,CP06,PM,CZ,,,,19.0,24.0,2015,25.0
A,QU5,CP06,PM,HU,,,,34.0,32.0,2015,37.0
A,QU5,CP06,PM,PL,,,,40.0,41.0,2015,44.0
A,QU5,CP06,PM,RO,,,,40.0,37.0,2015,37.0
A,QU5,CP06,PM,SK,,,,23.0,27.0,2015,23.0
A,QU5,CP061,PM,AT,,0.0,10.8,22.0,22.0,2015,16.0
A,QU5,CP061,PM,CZ,,,,14.0,16.0,2015,17.0
A,QU5,CP061,PM,HU,,,,24.0,24.0,2015,24.0
A,QU5,CP061,PM,PL,,,,24.0,23.0,2015,25.0
A,QU5,CP061,PM,RO,,,,32.0,25.0,2015,22.0
A,QU5,CP061,PM,SK,,,,17.0,17.0,2015,18.0
A,QU5,CP062,PM,AT,,10.5,14.0,10.0,9.0,2015,20.0
A,QU5,CP062,PM,CZ,,,,4.0,6.0,2015,8.0
A,QU5,CP062,PM,HU,,,,9.0,6.0,2015,10.0
A,QU5,CP062,PM,PL,,,,15.0,17.0,2015,18.0
A,QU5,CP062,PM,RO,,,,7.0,10.0,2015,14.0
A,QU5,CP062,PM,SK,,,,5.0,10.0,2015,5.0
A,QU5,CP063,PM,AT,,1.6,1.5,2.0,2.0,2015,4.0
A,QU5,CP063,PM,CZ,,,,1.0,1.0,2015,0.0
A,QU5,CP063,PM,HU,,,,2.0,2.0,2015,3.0
A,QU5,CP063,PM,PL,,,,1.0,2.0,2015,1.0
A,QU5,CP063,PM,RO,,,,2.0,2.0,2015,1.0
A,QU5,CP063,PM,SK,,,,1.0,0.0,2015,0.0
A,QU5,CP07,PM,AT,,190.3,178.0,177.0,169.0,2015,160.0
A,QU5,CP07,PM,CZ,,,,152.0,148.0,2015,137.0
A,QU5,CP07,PM,HU,,,,195.0,116.0,2015,132.0
A,QU5,CP07,PM,PL,,,,117.0,120.0,2015,101.0
A,QU5,CP07,PM,RO,,,,97.0,67.0,2015,71.0
A,QU5,CP07,PM,SK,,,,122.0,101.0,2015,143.0
A,QU5,CP071,PM,AT,,100.6,100.2,88.0,73.0,2015,69.0
A,QU5,CP071,PM,CZ,,,,68.0,51.0,2015,37.0
A,QU5,CP071,PM,HU,,,,88.0,35.0,2015,30.0
A,QU5,CP071,PM,PL,,,,35.0,37.0,2015,19.0
A,QU5,CP071,PM,RO,,,,14.0,6.0,2015,4.0
A,QU5,CP071,PM,SK,,,,46.0,24.0,2015,66.0
A,QU5,CP072,PM,AT,,78.4,72.6,82.0,86.0,2015,84.0
A,QU5,CP072,PM,CZ,,,,67.0,80.0,2015,83.0
